claim_text,claimant,claim_date,review_date,rating,publisher_domain,review_title,review_url,language,language_name,data_source,extraction_method
"सोशल मीडियावर संभाजीराजे छत्रपती यांच्या नावाने लोकमतचा एक फोटो खूप व्हायरल होत आहे. ‘उमेदवारी देऊ असे देवेंद्र फडणवीस यांनी मला अगोदरच सांगितलं होतं, भाजपने माझ्यासोबत गद्दारी केली’, असं विधान संभाजीराजे छत्रपती यांनी केलं. असा त्यात दावा केला जात आहे.",,,"May 27, 2022",,newschecker.in,संभाजीराजे छत्रपती यांच्या नावाने व्हायरल झालेला लोकमतचा फोटो खरा आहे? याचे सत्य जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/politics-mr/morphed-photo-of-sambhaji-raje-chhatrapati-viral-with-false-claim,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर दोन फोटो व्हायरल होत आहे. त्यातील पहिल्या फोटोत अकबरुद्दीन ओवेसी हे औरंगजेबाच्या थडग्यावर फुल अर्पण करत आहे आणि दुसऱ्या फोटोत पंतप्रधान नरेंद्र मोदी औरंगजेबाच्या मुलाच्या थडग्यावर फुल अर्पण करत आहे, असा दावा केला जात आहे.",,,"May 26, 2022",,newschecker.in,पंतप्रधान नरेंद्र मोदी यांनी खरंच औरंगजेबाच्या मुलाच्या थडग्यावर फुले अर्पण केली? याचे सत्य जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/politics-mr/pm-narendra-modi-aurangazeb-mazar-viral-with-false-claim,mr,Marathi,newschecker_scrape,html_fallback
(याची मूळ तथ्य पडताळणीन्यूजचेकर हिंदीनेकेली आहे आणि हा लेख Arjun Deodia याने लिहिला आहे),,,"May 31, 2022",,newschecker.in,व्हायरल फोटोत सिद्धू मूसेवालाची हत्या करणारा आरोपी गोल्डी ब्रार खरंच पंजाबचे मुख्यमंत्री भगवंत मान यांच्यासोबत उभा आहे? याचे सत्य जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/politics-mr/viral-photo-goldy-brar-false-connection-with-sidhu-moose-wala,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर कानपूरमधील धार्मिक विवादाचा व्हिडिओ व्हायरल होत आहे. त्यात दावा केलाय की, कानपूरमध्ये काही दिवसांपूर्वी पोलिसांनी आंदोलकांना मारले. असंही बोललं जातंय की, हा व्हिडिओ शुक्रवारी झालेल्या हिंसेचा आहे.",,,"Jun 7, 2022",,newschecker.in,व्हायरल झालेली व्हिडिओ नुकत्याच झालेल्या कानपूरमधील धार्मिक विवादाचा  आहे? याचे सत्य जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/politics-mr/viral-video-is-not-from-recent-kanpur-violence,mr,Marathi,newschecker_scrape,html_fallback
"पंजाबचे मुख्यमंत्री भगवंत मान यांचा एक जुना फोटो सोशल मीडियावर व्हायरल होत आहे. त्या फोटोत अन्य तिघांसोबत ते खाली बसतांना दिसत आहे. या फोटोसोबत असा दावा केला जातोय की, हा फोटो त्यावेळीचा आहे. जेव्हा भगवंत मान आणि त्यांच्या साथीदारांना पोलिसांनी दुचाकी चोरीच्या गुन्ह्यात पकडले होते.",,,"Apr 4, 2022",,newschecker.in,पोलिसांनी दुचाकी चोरीच्या गुन्ह्यात पंजाबचे मुख्यमंत्री भगवंत मान यांना खरंच अटक केले होते? याचे सत्य काय आहे जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/bhagwant-mann-photo-viral-with-bike-theft-with-misleading-claim,mr,Marathi,newschecker_scrape,html_fallback
(याचीतथ्य पडताळणीआधी हिंदीमध्ये केली आहे),,,"May 17, 2022",Fabricated Content/False,newschecker.in,"संविधानाच्या अनुच्छेद ३३० आणि ३४२ नुसार, भारतातील एससी/एसटी/ओबीसी खरंच हिंदू नाहीत ? जाणून घ्या सत्य काय आहे",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/indian-constitution-sc-st-obc-message-viral-with-false-claim-2,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक फोटो व्हायरल होत आहे. त्यात असा दावा केलाय की, औरंगाबादमधील सभेसाठी मनसेला परवानगी मिळाली आहे.",,,"Apr 28, 2022",,newschecker.in,"औरंगाबादमधील सभेसाठी मनसेला परवानगी मिळालेली नाही, आठवड्यापूर्वीचा फोटो व्हायरल",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/mns-still-not-get-permission-for-aurangabad-rally,mr,Marathi,newschecker_scrape,html_fallback
"मनसेचे निलेश माझिरे यांनी मनसेच्या सदस्यत्वाचा राजीनामा दिला, अशी बातमीटीव्ही ९ मराठीने २१ मे २०२२रोजी दिली. त्याचबरोबर मनसेचे काही कार्यकर्ते देखील शिवसेनेत प्रवेश करण्याच्या बातम्या काही वृत्त माध्यमांनी दिल्या.",,,"May 23, 2022",,newschecker.in,मनसेचे निलेश माझिरे यांनी खरंच मनसेच्या सदस्यत्वाचा राजीनामा दिला ? याचे सत्य जाणून घ्या,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/nilesh-mozire-will-not-enter-in-shivsena,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक संदेश शेअर केला जात आहे. त्यात असा दावा केलाय की, कायदा ३० आणि कायदा ३० अ हा हिंदूंशी ठरवून केलेला भेदभाव आणि पद्धतशीर विश्वासघात आहे.",,,"May 24, 2022",,newschecker.in,मोदी सरकार खरंच कायदा ३० अ दुरुस्त करण्याच्या तयारीत आहे? भ्रामक दावा व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/section-30a-is-not-in-constitution-of-india,mr,Marathi,newschecker_scrape,html_fallback
सोशल मीडियावर सध्या एक फेसबुक पोस्ट चांगलीच व्हायरल होत आहे. पुण्यातील राष्ट्रवादीच्या नेत्या रुपाली पाटील ठोंबरे यांनी ९ एप्रिल २०२२ रोजी महाराष्ट्राचे माजी गृहमंत्री अनिल देशमुख यांच्या संदर्भात एक पोस्ट टाकली होती.,,,"Apr 14, 2022",,newschecker.in,सुप्रीम कोर्टाने माजी गृहमंत्री अनिल देशमुख यांची जप्त केलेली मालमत्ता परत करण्याचे खरंच आदेश दिले होते ? चुकीची माहिती व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/supreme-court-has-not-ordered-to-return-anil-deshmukh-property,mr,Marathi,newschecker_scrape,html_fallback
आम आदमी पार्टीच्या गुजरात रॅली संबंधित आंतरराष्ट्रीय माध्यम समूह ‘द न्यूयॉर्क टाइम्स’चा एक तथाकथित स्क्रिनशॉट सोशल मीडियावर प्रचंड व्हायरल होत आहे. या स्क्रिनशॉटमुळे द न्यूयॉर्क टाइम्सवर प्रश्न उपस्थित केले जात आहे.,,,"Apr 6, 2022",,newschecker.in,गुजरातमधील आम आदमी पार्टीच्या रॅली संबंधितचा द न्यूयॉर्क टाइम्सचा खोटा स्क्रिनशॉट होतोय व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/the-new-york-times-fake-screenshot-goes-viral,mr,Marathi,newschecker_scrape,html_fallback
(याची मूळ तथ्य पडताळणीन्यूजचेकर हिंदीनेकेली आहे आणि हा लेख Arjun Deodia यांनी लिहिला आहे),,,"May 18, 2022",,newschecker.in,ज्ञानवापी मशिदीत शिवलिंग मिळाल्यासंबंधितचे भ्रामक फोटो व्हायरल,https://newschecker.in/mr/fact-checks-mr/politics-mr/photo-goes-viral-with-gyanvapi-shivling-mosque,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर शरद पवार यांचा एबीपी माझा वाहिनीचा एक व्हिडिओ प्रचंड व्हायरल झाला. त्यातून असा दावा केला जातोय की, शरद पवार हिंदू धर्माची बदनामी आणि जातीयवाद करत आहे.",,,"May 13, 2022",,newschecker.in,शरद पवार यांच्या व्हायरल झालेल्या व्हिडिओचे नेमके सत्य काय आहे?,https://newschecker.in/mr/fact-checks-mr/politics-mr/some-part-of-sharad-pawar-speech-video-viral-with-false-claim,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर चार फोटो एकत्र करून ते शेअर केले जात आहे. त्यात असा दावा केलाय की, सदर फोटो मुख्यमंत्री योगी आदित्यनाथ यांच्या कार्यकाळातील आहे.",,,"May 5, 2022",,newschecker.in,मुख्यमंत्री योगी आदित्यनाथ यांच्या कार्यकाळातील खरंच हे फोटो आहेत? जाणून घ्या सत्य काय आहे,https://newschecker.in/mr/fact-checks-mr/politics-mr/two-viral-photo-are-not-cm-yogi-adityanath-tenure,mr,Marathi,newschecker_scrape,html_fallback
उत्तर प्रदेशचे मुख्यमंत्री योगी आदित्यनाथ हातपंपाने पाणी पितानाचा एक फोटो सोशल मीडियावर खूप व्हायरल होत आहे.,,,"Apr 13, 2022",,newschecker.in,युपीचे मुख्यमंत्री योगी आदित्यनाथ हातपंपाने पाणी पितानाचा जुना फोटो भ्रामक दाव्यासोबत व्हायरल,https://newschecker.in/mr/fact-checks-mr/politics-mr/yogi-adityanath-old-photo-goes-viral,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक फोटो व्हायरल होत आहे. त्यात असा दावा केला गेलाय की, आम आदमी पार्टीच्या शपथविधीच्या कार्यक्रमात आरएसएसचे प्रमुख मोहन भागवतही व्यासपीठावर उपस्थित होते. व्हायरल फोटोत पंजाबचे मुख्यमंत्री भगवंत मान देखील दिसत आहे.",,,"Mar 25, 2022",,newschecker.in,भगवंत मान यांच्या मंत्रिमंडळाच्या शपथविधी कार्यक्रमात आरएसएसचे प्रमुख मोहन भागवत उपस्थित होते का? जाणून घ्या सत्य काय आहे,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/aam-aadmi-party-swearing-ceremony-rss-mohan-bhagwat-not-present,mr,Marathi,newschecker_scrape,html_fallback
एक्झिट पोलचे निकाल लागल्यानंतर सोशल मीडियावर या संबंधित अनेक खरे-खोटे स्क्रिनशॉट व्हायरल होत आहे. यातच ‘आजतक’ आणि ‘झी न्यूज’ वाहिनींच्या नावाने दोन स्क्रिनशॉट जास्त प्रमाणात व्हायरल होत आहे.,,,"Mar 10, 2022",,newschecker.in,"युपीत एक्झिट पोलच्या खोट्या स्क्रिनशॉटद्वारे एआयएमआयएम आणि बसपा जिंकल्याचा दावा, जाणून घ्या सत्य काय आहे?",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/exit-poll-2022-morphed-screenshot-of-bsp-and-aimim-go-viral,mr,Marathi,newschecker_scrape,html_fallback
उत्तर प्रदेशात निवडणुका संपल्यानंतर 8 मार्च 2022 रोजी दुसऱ्याच दिवशी ईव्हीएमवर गोंधळ सुरू झाला. समाजवादी पक्ष आणि काँग्रेसच्या कार्यकर्त्यांनी काही व्हिडिओ शेअर करत वाराणसीमध्ये प्रशासनावर ईव्हीएमची अदलाबदली केल्याचा आरोप केला.,,,"Mar 11, 2022",False Context/Missing Context,newschecker.in,वाराणसीत ईव्हीएमची अदलाबदली झाली होती? जाणून घ्या सत्य,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/has-evm-tampering-attempted-in-varanasi-know-the-truth,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक व्हिडिओ शेअर केला जात आहे. त्यात असा दावा केलाय की, पाकिस्तान झिंदाबादच्या घोषणा देणाऱ्या एका तरुणाला युपी पोलिसांनी धडा शिकवला. व्हिडिओत दोन पोलीस एका तरुणाला बेदम मारतांना दिसत आहे.",,,"Mar 22, 2022",,newschecker.in,"‘पाकिस्तान झिंदाबाद’च्या घोषणा देणाऱ्या तरुणाला मारले नाही, जाणून घ्या सत्य काय आहे ?",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/pakistan-slogans-boys-did-not-trash-up-police,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक व्हिडिओ शेअर करत असा दावा करण्यात आला आहे की, हा पीएम मोदींनी वाराणसीमध्ये नुकत्याच केलेल्या रोड शोचा व्हिडिओ आहे. आता ईव्हीएमचा बहाणा चालणार नाही, असा टोलाही लोकांनी गर्दीच्या नावाखाली घेत लिहिले आहे.",,,"Mar 10, 2022",Misleading/Partly False,newschecker.in,पंतप्रधान मोदींच्या तीन वर्षापुर्वीच्या रोड शोचा व्हिडिओ आत्ताचा म्हणून व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/pm-modi-old-rally-video-viral-claim,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक व्हिडिओ शेअर केला आहे. त्यात असा दावा केलाय की, पंजाबमध्ये ‘आप’च्या विजयानंतर पंजाब पोलिसातील एक अधिकारी दारूच्या नशेत आढळून आला आहे.",,,"Mar 17, 2022",,newschecker.in,दारूच्या नशेत गर्क असणाऱ्या पंजाब पोलिसाचा तो व्हिडिओ चुकीच्या दाव्याने व्हायरल होतोय,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/punjab-police-officer-with-alcohol,mr,Marathi,newschecker_scrape,html_fallback
पाकिस्तानच्या नॅशनल असेंब्लीत ‘मोदी-मोदी’चे नारे लागल्याचा व्हिडिओ सोशल मीडियात व्हायरल झाला आहे.,,,"Mar 7, 2022",Misleading,newschecker.in,"पाकिस्तानच्या नॅशनल असेंब्लीत ‘मोदी-मोदी’चे नारे लागले नाहीत, 2020 चा व्हिडिओ पुन्हा एकदा व्हायरल",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/russia-ukraine-conflict-pakistan,mr,Marathi,newschecker_scrape,html_fallback
युक्रेनमध्ये शीख समुदायाच्या पुढाकाराने गुरु का लंगर आयोजित करण्यात आल्याचा दावा करत एक फोटो मीडियावर शेअर करण्यात आला आहे.,,,"Mar 3, 2022",,newschecker.in,युक्रेनच्या नावाने व्हायरल होत असलेल्या शीख सेवा सोसायटीने आयोजित केलेल्या लंगरचा फोटो 6 वर्षे जुना,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/sikh-sewa-society-langar-not-from-ukraine,mr,Marathi,newschecker_scrape,html_fallback
गुडघे टेकून मतदाराच्या पाया पडण्या-या भाजपा उमेदवाराचा व्हिडिओ उत्तरप्रदेश निवडणुकीदरम्यानचा असल्याचा दावा व्हायरल झाला आहे.,,,"Mar 9, 2022",False Context/False,newschecker.in,"गुडघे टेकून मतदाराच्या पाया पडण्या-या भाजपा उमेदवाराचा युपी निवडणुकीशी संबध नाही, चुकीचा दावा व्हायरल",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/video-of-bjp-candidate-touching-feet-of-people-has-no-relation-with-up-po,mr,Marathi,newschecker_scrape,html_fallback
सोशल मीडियावर एक व्हिडिओ व्हायरल होत आहे. त्यात असा दावा केलाय की युपी पोलिसांनी ठाण्यात एका तरुणाला बेदम मारले. त्या व्हायरल व्हिडिओत पोलिसांच्या वर्दीत काही व्यक्ती त्याला बेदम मारतांना दिसत आहे.,,,"Mar 30, 2022",,newschecker.in,"युपी पोलिसांनी ठाण्यात एका तरुणाला मारल्याचा जुना व्हिडिओ भ्रामक दाव्यासोबत होतोय व्हायरल, जाणून घ्या सत्य काय आहे?",https://newschecker.in/mr/fact-checks-mr/politics-mr/viral-claim-that-up-police-beating-a-young-man,mr,Marathi,newschecker_scrape,html_fallback
अमित शहांनी योगी आदित्यनाथ यांना निवडणुकीच्या व्यासपीठावरून फटकारले असल्याचा दावा सोशल मीडियात व्हायरल झाला आहे.,,,"Feb 24, 2022",False Context,newschecker.in,"अमित शहांनी योगी आदित्यनाथ यांना निवडणुकीच्या व्यासपीठावरून फटकारले नाही, चुकीचा दावा व्हायरल",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/amit-shah-scolded-yogi-adityanath,mr,Marathi,newschecker_scrape,html_fallback
युक्रेनमध्ये रशियाची लढाऊ विमाने दाखल झाल्याचा एक व्हिडिओ अनेक वृत्तवाहिन्यांनी आपल्या बातम्यांत दाखविला आहे. या व्हिडिओत काही विमानांचा ताफा आकाशात घिरट्या घालताना दिसत आहे.,,,"Feb 26, 2022",False context/False,newschecker.in,युक्रेनमध्ये रशियाची लढाऊ विमाने दाखल झाल्याचा नाही व्हायरल व्हिडिओ? हे आहे सत्य,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/fighter-jets-flying-over-ukraine,mr,Marathi,newschecker_scrape,html_fallback
अफगाणिस्तानमध्ये मोबाईलवर बंदी घातल्याच्या दाव्याने सोशल मीडियावर एक व्हिडिओ व्हायरल होत आहे. या व्हिडिओत सैनिक मोबाईलचा ढिग पायाखाली तुडवत असल्याचे दिसत आहे. तालिबाननी मोबाईल वापरणा-यांना मृत्युदंडाची शिक्षा देणार असल्याचे या पोस्टमध्ये म्हटले आहे.,,,"Feb 11, 2022",Misleading/ Partly false,newschecker.in,अफगाणिस्तानमध्ये मोबाईलवर बंदी घातल्याच्या नावाखाली पाकिस्तानचा व्हिडिओ व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/mobile-bans-in-afghanistan-misleading-video,mr,Marathi,newschecker_scrape,html_fallback
"शिवजयंतीला कोणतेही निर्बंध न घालण्याचे आदेश मुख्यमंत्री उद्धव ठाकरे यांनी दिले असल्याची पोस्ट सोशल मीडियावर व्हायरल होत आहे. यात म्हटले आहे की, मुख्यमंत्र्यांनी शिवजंयती धुमधडाक्यात साजरे करण्याची व प्रशासनाला कोणतेही निर्बंध न घालण्याचे आदेश दिला आहे.",,,"Feb 15, 2022",Misleading/partly False,newschecker.in,शिवजयंतीला कोणतेही निर्बंध न घालण्याचे मुख्यमंत्र्यांचे आदेश? वाचा व्हायरल पोस्टचे सत्य,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/no-restrictions-on-shiva-jayanti-false-claim,mr,Marathi,newschecker_scrape,html_fallback
"“गावांत चपलांचा वर्षाव चालू आहे, पण टीव्हीवर 300 च्या वर गेले आहेत.” यूपी निवडणुकीच्या धामधुमीत, या कॅप्शनसह एक व्हिडिओ सोशल मीडियावर प्रचंड व्हायरल होत आहे. व्हिडिओमध्ये, काही सुरक्षा कर्मचारी भगवा गमचा परिधान केलेल्या एका व्यक्तीला संतप्त जमावापासून वाचवताना कारमध्ये घेऊन जाताना दिसत आहेत. व्यक्ती बसल्यानंतर गाडी पुढे सरकते, मात्र लाठ्या-काठ्या घेऊन काही लोक गाडीजवळ पोहोचतात आणि मागच्या काचा फोडतात.",,,"Feb 14, 2022",False Connection/Partly False,newschecker.in,पश्चिम बंगालमधील भाजप नेत्यावर झालेल्या हल्ल्याचा जुना व्हिडिओ यूपी निवडणुकीशी जोडून शेअर केला जातोय,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/old-video-from-bengal-shared-as-bjp-leader-thrashed-in-up,mr,Marathi,newschecker_scrape,html_fallback
Russia-Ukraine conflict मध्ये ISKCON द्वारे मदतकार्य केले जात असल्याच्या दाव्याने फोटो व्हायरल झाले आहेत.,,,"Mar 1, 2022",,newschecker.in,Russia-Ukraine conflict मध्ये ISKCON द्वारे मदतकार्याच्या नावाने व्हायरल झाले जुने फोटो,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/russia-ukraine-conflic-iskcon,mr,Marathi,newschecker_scrape,html_fallback
कर्नाटकात तिरंगा काढून भगवा फडकवण्यात आला असल्याच्या दाव्याने एक व्हिडिओ व्हायरल होत आहे. यात म्हटले आहे. कर्नाटक हे ‘हिजाब विरुद्ध भगवी-शाल’ आंदोलनाचे रणांगण बनले आहे.,,,"Feb 10, 2022",Misleading Content,newschecker.in,कर्नाटकात तिरंगा काढून भगवा फडकवण्यात आला? चुकीचा दावा व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/saffron-flag-in-karnatka-misleading-claim,mr,Marathi,newschecker_scrape,html_fallback
सोशल मीडियात व्हायरल झालेला लहान मुलीचा जीव वाचवणाऱ्या जवानाच्या धाडसाचा व्हिडिओ Russia-Ukraine Conflict दरम्यानचा असल्याचा दावा केला जात आहे.,,,"Mar 2, 2022",False Context/False,newschecker.in,लहान मुलीचा जीव वाचवणाऱ्या जवानाच्या धाडसाचा व्हिडिओ Russia-Ukraine Conflict दरम्यानचा नाही,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/video-of-aid-worker-rescuing-girl-is-from-iraq-not-ukraine,mr,Marathi,newschecker_scrape,html_fallback
रशियाच्या हल्ल्यानंतर युक्रेनचे अध्यक्ष युद्धभूमीवर उतरले असल्याच्या दाव्याने एक फोटो व्हायरल झाला आहे. यात युक्रेनचे अध्यक्ष    वोलोडिमिर झेलेन्स्की हे लष्कराच्या गणवेशात मोहीमेवर जात असतानाचा दिसत आहेत.,,,"Feb 28, 2022",False Context/False,newschecker.in,रशियाच्या हल्ल्यानंतर युक्रेनचे अध्यक्ष युद्धभूमीवर उतरले? हे आहे व्हायरल फोटोचे सत्य,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/volodymyr-zelenskyy-on-the-battlefield,mr,Marathi,newschecker_scrape,html_fallback
भाजप आमदाराने मुंबईत नमाजसाठी लावलेले बॅरिकेड्स हटविले असल्याच्या दाव्याने एक व्हिडिओ व्हायरल झाला आहे. यात आमदार पोलिसांची हुज्जत घालताना दिसत आहे.,,,"Feb 23, 2022",Misleading Content,newschecker.in,भाजप आमदाराने मुंबईत नमाजसाठी लावलेले बॅरिकेड्स हटविले? वाचा व्हायरल दाव्याचे सत्य,https://newschecker.in/mr/fact-checks-mr/marathi/bjp-mla-yogesh-sagar-misleading-claim,mr,Marathi,newschecker_scrape,html_fallback
लता मंगेशकरांचे अंत्यदर्शन घेताना शाहरुख खान थुंकला असल्याच्या दावयाने व्हिडिओ व्हायरल झाला आहे. भारतरत्न जगविख्यात गायिका लता मंगेशकर यांचे रविवारी 92 व्या वर्षी निधन झाले. त्यांच्या अंत्यदर्शनासाठी पंतप्रधान नरेंद्र मोदींसह विविध क्षेत्रातील दिग्गज मंडळी उपस्थित होती. यात अभिनेता शाहरुख खान देखील होता. तो अंत्यदर्शनादरम्यान लतादीदींचया शवाकडे थुंकला असा दावा केला जात आहे.,,,"Feb 7, 2022",,newschecker.in,लता मंगेशकरांचे अंत्यदर्शन घेताना शाहरुख खान थुंकला? हे आहे व्हायरल दाव्याचे सत्य,https://newschecker.in/mr/fact-checks-mr/marathi/shah-rukh-khan-spat-at-lata-mangeshkars-funeral-fake-claim,mr,Marathi,newschecker_scrape,html_fallback
शिवसेना नेत्याने फुकट वडापावसाठी दुकानदाराला मारहाण केल्याच्या दाव्याने व्हिडिओ व्हायरल झाला आहे. यात एक व्यक्ती दुकानदाराला बांबूने मारहाण करत असल्याचे दिसत आहे.,,,"Feb 25, 2022",Misleading,newschecker.in,शिवसेना नेत्याने फुकट वडापावसाठी दुकानदाराला मारहाण केली? जाणून घ्या सत्य,https://newschecker.in/mr/fact-checks-mr/marathi/shiv-sena-leader-beats-shopkeeper-for-vadapav,mr,Marathi,newschecker_scrape,html_fallback
आम आदमी पार्टीने आपल्या पोस्टरमध्ये झाड़ूच्या जागी अपशब्द लिहिला असल्याचा दावा सोशल मीडियात व्हायरल झाले आहेत.,,,"Jan 27, 2022",Manipulated Media,newschecker.in,आम आदमी पार्टीने आपल्या पोस्टरमध्ये झाड़ूच्या जागी अपशब्द लिहिला आहे? एडिटेड फोटो व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/aam-aadmi-party-edited-poster,mr,Marathi,newschecker_scrape,html_fallback
महाराष्ट्राचे कॅबिनेट मंत्री आदित्य ठाकरे यांनी डबलडेकर इलेक्ट्रिक बसचा फोटो ट्विट करत मुंबईची आयकॉनिक डबल डेकर बस इलेक्ट्रिकवर चालणार असल्याची घोषणा केली आहे.,,,"Jan 31, 2022",,newschecker.in,युकेमधील हायब्रीड इलेक्ट्रिक बसचा फोटो बेस्टची सुधारित डबल डेकर बस म्हणून शेअर,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/best-double-decker-bus-photo-goes-viral,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक व्हिडिओ शेअर करुन दावा करण्यात आला आहे की भाजप खासदार रवी किशन यांनी दलितांच्या घरी जबरदस्तीने जेवण केले आणि त्यांना दलितांच्या घामाचा वास आला आहे. व्हायरल झालेल्या व्हिडिओमध्ये रवी किशन कारमध्ये बसलेले दिसत आहे. व्हिडिओमध्ये रवी किशन त्याच्या शेजारी बसलेल्या व्यक्तीला म्हणतात, “तुझ्या घामाचा वास येत आहे, काय बोलावे.”",,,"Jan 19, 2022",Misplaced Context,newschecker.in,भाजप खासदार रवी किशन यांचा जुना व्हिडिओ भ्रामक दाव्यासह व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/bjp-mp-ravi-kisan-eating-at-dalit-house-old-video-viral,mr,Marathi,newschecker_scrape,html_fallback
सोशल मीडियावर एक पोस्ट शेअर करून असा दावा करण्यात आला आहे की 2022 च्या अर्थसंकल्पात केंद्र सरकारने कॉर्पोरेट टॅक्स 18% वरून 15% पर्यंत कमी केला आहे.,,,"Feb 2, 2022",,newschecker.in,केंद्र सरकारने कॉर्पोरेट टॅक्स 18% वरून 15% पर्यंत कमी केला? माध्यमांनी शेअर केला चुकीचा दावा,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/budget-2022-corporate-tax-reduced-viral,mr,Marathi,newschecker_scrape,html_fallback
मविआ सरकारने मुस्लिमांच्या उदात्तीकरणासाठी चौथीच्या मराठी पुस्तकात ‘ईदगाह’ हा धडा समाविष्ट केल्याचा दावा सोशल मीडियात व्हायरल होत आहे.,,,"Jan 11, 2022",Misleading,newschecker.in,मविआ सरकारने मुस्लिमांच्या उदात्तीकरणासाठी चौथीच्या पुस्तकात ‘ईदगाह’ धडा समाविष्ट केला?,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/mva-not-added-eidgah-lesson-in-fourth-standard-book,mr,Marathi,newschecker_scrape,html_fallback
"सोशल मीडियावर एक फोटो शेअर करत असा दावा करण्यात आला आहे की, नीता अंबानी जगातील सर्वात महागडे पाणी पितात, ज्याच्या एका बाटलीची किंमत 44 लाख रुपये आहे. व्हायरल पोस्टमध्ये नीता अंबानी बाटलीतून पाणी पिताना दिसत आहेत.",,,"Jan 18, 2022",Manipulated,newschecker.in,"निता अंबानी जगातील सर्वात महागडे पाणी पित असल्याच्या दाव्याने फोटो व्हायरल, हे आहे सत्य",https://newschecker.in/mr/fact-checks-mr/fact-check-mr/neeta-ambani-drinking-water-image-viral-claim,mr,Marathi,newschecker_scrape,html_fallback
उत्तर प्रदेशमध्ये हिंदू आणि मुस्लिम एकत्र येत असून काँग्रेसला पाठिंबा देत असल्याच्या दाव्याने सोशल मीडियावर एक फोटो शेअर करण्यात आला आहे.,,,"Jan 13, 2022",Manipulated Media,newschecker.in,हिंदू-मुस्लिम समर्थनाच्या नावाखाली काँग्रेसने शेअर केला एडिटेड फोटो,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/photoshopped-image-shared-by-up-east-youth-congress,mr,Marathi,newschecker_scrape,html_fallback
"आरएसएसने अहमदाबादमधील पिराना गावातील मुस्लिमांना स्थलांतर करण्यास भाग पाडले असल्याच्या दाव्याने सोशल मीडियावर एक व्हिडिओ शेअर करण्यात आला आहे. व्हायरल व्हिडीओमध्ये एक व्यक्ती असे म्हणताना ऐकू येत आहे की, हिंदू संघटनेच जवळपास 400 लोक पिराणा गावात घुसून मुस्लिमांना पळून जाण्यास भाग पाडले आहे.",,,"Feb 4, 2022",Misleading/ Partly False,newschecker.in,आरएसएसने अहमदाबादमधील पिराना गावातील मुस्लिमांना स्थलांतर करण्यास भाग पाडले? चुकीचा दावा व्हायरल,https://newschecker.in/mr/fact-checks-mr/fact-check-mr/rss-did-not-force-the-muslims-in-pirana-village-to-evacuate,mr,Marathi,newschecker_scrape,html_fallback
