claim_text,claimant,claim_date,review_date,rating,publisher_domain,review_title,review_url,language,language_name,data_source,extraction_method
"રાહુલ ગાંધીની નેપાળ મુલાકાતની ચર્ચાએ ખુબ જ જોર પકડ્યું હતું, કાઠમંડુના એક નાઈટક્લબમાં પાર્ટી કરતા રાહુલ ગાંધીનો વિડિઓ અંગે અનેક અટકળો અને ભ્રામક દાવાઓ વાયરલ થવા લાગ્યા હતા. જયારે કોંગ્રેસ દ્વારા કરવામાં આવેલ સ્પષ્ટતા તેમજ અન્ય તથ્યો સામે આવતા જાણવા મળ્યું કે રાહુલ ગાંધી નેપાળમાં પોતાની મિત્રના લગ્નમાં હાજરી આપવા ગયા હતા. આ તમામ ઘટના ક્રમમાં અન્ય એક તસ્વીર સોશિયલ મીડિયા પર શેર કરવામાં આવી રહી છે જેમાં દાવો કરવામાં આવ્યો છે કે કાઠમંડુમાં આયોજિત લગ્નમાં કેન્દ્રીય મંત્રી જ્યોતિરાદિત્ય સિંધિયા પણ હાજર હતા.",,,"May 9, 2022",- False,newschecker.in,રાહુલ ગાંધીની નેપાળ મુલાકાતમાં કેન્દ્રીય મંત્રી જ્યોતિરાદિત્ય સિંધિયા પણ હાજર હોવાના દાવા સાથે તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/jyotiraditya-scindia-with-rahul-gandhi,gu,Gujarati,newschecker_scrape,html_fallback
"વડાપ્રધાન નરેન્દ્ર મોદીના યુરોપ પ્રવાસ વચ્ચે સોશિયલ મીડિયા પર એક તસ્વીર વાયરલ થઈ રહી છે, જેમાં મોદી જર્મનીના ચાન્સેલર સાથે વાતચીત કરતા જોવા મળે છે. નોંધનીય છે કે જે રૂમમાં મોદી બેઠા છે ત્યાં દિવાલ પર ભારતના પ્રથમ વડાપ્રધાન જવાહરલાલ નેહરુની છબી લટકાયેલ જોવા મળી રહી છે.",,,"May 6, 2022",- Altered Media,newschecker.in,PM મોદી અને જર્મન ચાન્સેલરની મિટિંગમાં જવાહરલાલ નેહરુની તસ્વીર લગાવવામાં આવી હોવાના ભ્રામક દાવાનું સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/morphed-picture-nehru-viral,gu,Gujarati,newschecker_scrape,html_fallback
"દેશભરમાં હિન્દૂ-મુસ્લિમ વિવાદ વધતો જઈ રહ્યો છે, અવાર-નવાર કોમી રમખાણોના સમાચાર સામે આવે છે. તાજેતરમાં, મસ્જિદમાં અઝાન સમયે વાગતા લાઉડ સ્પીકર લગાવવા મુદ્દે હિન્દૂ સંગઠનો વિરોધ નોંધાવી રહ્યા છે. આ તમામ કોમી વિવાદો વચ્ચે સોશ્યલ મીડિયા પર એક વિડિઓ શેર કરવામાં આવ્યો છે, જેમાં કેટલાક મુસ્લિમ સમુદાયના લોકો નદીના પાણીમાં ઉભા રહીને નમાઝ અદા કરી રહ્યા છે.",,,"May 10, 2022",False Context / False,newschecker.in,કેટલાક મુસ્લિમોએ પવિત્ર નદીના પાણીમાં ઉભા રહીને નમાઝ અદા કરી હોવાના ભ્રામક વિડીઓનું સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/muslims-offering-namaz-in-river,gu,Gujarati,newschecker_scrape,html_fallback
ભૂતપૂર્વ RBI ગવર્નર ડો.રઘુરામ રાજનને બેન્ક ઓફ ઇંગ્લેન્ડના ગવર્નર બનાવવામાં આવ્યા હોવાના દાવા સાથે સોશ્યલ મીડિયા પોસ્ટ વાયરલ થઈ રહી છે. નોંધનીય છે કે રઘુરામ રાજન 2013 થી 2016 સુધી રિઝર્વ બેન્ક ઓફ ઇન્ડિયાના ગર્વર્નર હતા. તેમજ તેમને એક ઈકોનોમિસ્ટ તરીકે પણ ઓળખવામાં આવે છે.,,,"May 12, 2022",Fabricated Content / False,newschecker.in,ડો.રઘુરામ રાજનને બેન્ક ઓફ ઇંગ્લેન્ડના ગવર્નર બનાવવામાં આવ્યા હોવાના ભ્રામક દાવાનું સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/raghuram-rajan-bank-of-england-governor,gu,Gujarati,newschecker_scrape,html_fallback
"રાષ્ટ્રપતિ રામનાથ કોવિંદ તેના સરળ અને સહજ સ્વભાવ માટે અનેક વાર ચર્ચામાં હોય છે. ગણતંત્ર દિવસની સાંજે પદ્મ પુરસ્કારોની જાહેરત કરવામાં આવી હતી, આ સમયે પણ રામનાથ કોવિંદે સ્ટેજ પરથી નીચે આવીને એક પુરષ્કાર આપ્યો હતો, જે સમયે રામનાથ કોવિંદના આ સહજ સ્વભાવ અંગે લોકોએ ખુબ જ પ્રશંસા કરી હતી. આ ક્રમમાં સોશ્યલ મીડિયા પર રામનાથ કોવિંદ RSSના સભ્યોને પગે લગતા હોવાના દાવા સાથે એક વિડિઓ શેર કરવામાં આવેલ છે.",,,"May 2, 2022",- Misleading Content / Partly False,newschecker.in,રામનાથ કોવિંદ RSSના સભ્યોને પગે લાગ્યા હોવાના દાવા સાથે વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/ramnath-kovind-touching-feet-of-rss-member,gu,Gujarati,newschecker_scrape,html_fallback
"બંગાળની ખાડીમાં સર્જાયેલ અસાની વાવાઝોડાની અસર પશ્ચિમ બંગાળ, આંધ્રપ્રદેશ અને ઓડિશા આ ત્રણ રાજ્યમાં દેખાઈ રહી છે. સોશ્યલ મીડિયા પર ચક્રવાત અને ભારે પવન ફૂંકાવાના વિડિઓ જોવા મળી રહ્યા છે. જે ક્રમમાં ઘણા ભ્રામક વિડિઓ પણ વાયરલ થયેલા છે, જે અંગેnewscheckerદ્વારા ફેકટચેક પ્રકાશિત કરવામાં આવેલ છે.",,,"May 16, 2022",False Context / False,newschecker.in,ઓડિશામાં આવેલ અસાની વાવાઝોડાના સંદર્ભમાં કર્ણાટકના હુબલ્લી એરપોર્ટનો વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/strong-winds-hubballi-airport-karnataka,gu,Gujarati,newschecker_scrape,html_fallback
સોશિયલ મીડિયા પર એક વીડિઓ શેર કરવામાં આવ્યો છે જેમાં દાવો કરવામાં આવ્યો છે કે મુસ્લિમ સમુદાયના સભ્યોએ દિલ્હીના જહાંગીરપુરીમાં પોલીસકર્મીને ધમકી આપી છે. વીડિયોમાં કેટલાક મુસ્લિમો પોલીસકર્મીને ધમકાવતા જોવા મળે છે.,,,"Apr 21, 2022",- False Context / False,newschecker.in,દિલ્હીના જહાંગીરપુરીમાં થયેલ કોમી હિંસાનો ભ્રામક વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/delhi-muslim-police-false-claim,gu,Gujarati,newschecker_scrape,html_fallback
"WeeklyWrap : યુવાનોએ નગ્ન હાલતમાં જીતુ વાઘાણીના વિવાદિત નિવેદનનો વિરોધ કર્યો બીજી તરફ પેપર લીક,પરીક્ષા ચોરી, નકલી ડિગ્રી સર્ટિફિકેટ જેવા વાયરસથી શિક્ષણ વ્યવસ્થા ત્રસ્ત ટાઇટલ સાથે સોશ્યલ મીડિયા પોસ્ટ વાયરલ થયેલ છે. ત્યારે રામનવમીના દિવસે દેશના અનેક ભાગોમાં થયેલ કોમી હિંસા પર ફેલાયેલ ભ્રામક અફવાઓ",,,"Apr 16, 2022",,newschecker.in,WeeklyWrap : ગુજરાતની કથળતી શિક્ષણ વ્યવસ્થાથી લઈને રામનવમીના અવસરે થયેલા કોમી તોફાનો પર ફેલાયેલ ભ્રામક અફવાઓ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-checks-weeklywrap-top-5-fake-news-32,gu,Gujarati,newschecker_scrape,html_fallback
WeeklyWrap : યુપીની શિક્ષિકા પાસેથી દેશી તમંચો ઝડપાયો બીજી તરફ MPમાં રામનવમીની શોભાયાત્રા ઉપર પથ્થર ફેંકનાર મહિલાઓની ધરપકડ થઈ તો મુસ્લિમ સમુદાયના સભ્યોએ દિલ્હીના જહાંગીરપુરીમાં પોલીસકર્મીને ધમકી આપી હોવાના ભ્રામક દાવાઓ અંગે NewsChecker દ્વારા પ્રકાશિત કરવામાં આવેલ TOP 5 ફેક્ટ ચેક,,,"Apr 23, 2022",,newschecker.in,WeeklyWrap : રામનવમીના દિવસે થયેલ કોમી હિંસાથી લઇ રામનાથ કોવિંદની પુત્રી અંગે ફેલાયેલ ભ્રામક અફવાઓ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-checks-weeklywrap-top-5-fake-news-33,gu,Gujarati,newschecker_scrape,html_fallback
"ગુજરાતની કથળતી શિક્ષણ વ્યવસ્થા પર આજકાલ ખુબ જ સવાલો ઉઠી રહ્યા છે, સરકારી ભરતીના પરીક્ષાના પેપર લીક થવાની ઘટનાઓ પણ સતત વધતી જઈ રહી છે. હાલમાં, દિલ્હી ડે. સીએમ મનીષ સિસોદિયા એ ગુજરાતની સરકારી શાળાની મુલાકાત લીધી હતી. ગુજરાતની સરકારી શાળાની કથળેલી હાલત મીડિયા સમક્ષ રજૂ કરતા વિપક્ષ દ્વારા ભાજપ સરકાર અને શિક્ષણ મંત્રી જીતુ વાઘાણી પર આકાર પ્રહાર કર્યા હતા.",,,"Apr 13, 2022",- False Context / False,newschecker.in,ગુજરાતની કથળતી શિક્ષણ વ્યવસ્થા દર્શાવતી ભ્રામક તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/gujarat-education-system-aap-kejriwal,gu,Gujarati,newschecker_scrape,html_fallback
"જય શ્રી રામના નારા સાથે રામનવમીના દિવસે ગુજરાતમાં કેટ્લીક જગ્યાંએ કોમી તોફાનો જોવા મળ્યા હતા, જેમાં ખંભાત ખાતે થયેલ હિંસામાં એક વ્યક્તિનું મૃત્યુ થયું અને અનેક લોકો ઘાયલ થયા હતા. રામનવમીના દિવસે દેશના અન્ય ભાગોમાં પણ હિંસાના બનાવ સામે આવ્યા હતા. સોશ્યલ મીડિયા પર અનેક વિડિઓ પોસ્ટ વાયરલ થઈ રહી છે, જેમાં મસ્જિદ આગળ હિન્દૂ સંગઠનો એકઠા થઈ ભગવો ઝંડો લહેરાવી રહ્યા છે સાથે જ જય શ્રી રામના નારા લગાવી રહ્યા છે.",,,"Apr 14, 2022",,newschecker.in,શું છત્તીસગઢની આ મસ્જિદમાં હિન્દુ સંગઠનના લોકોએ જય શ્રી રામના નારા લગાવ્યા છે?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/hindu-groups-did-not-attack-mosque,gu,Gujarati,newschecker_scrape,html_fallback
"જામનગર સાંસદ પૂનમ માડમ કેનાલમાં પડ્યા હોવાનો વિડિઓ સોશ્યલ મીડિયા પર વાયરલ થયો છે. વિડીઓમાં સાંસદ પૂનમ માડમ કેટલાક લોકો સાથે વાતચીત કરી રહ્યા છે, તે સમયે કેનાલ પરનો સ્લેબ અચાનક તૂટવાથી તેઓની આ હાલત જોવા મળે છે.",,,"Apr 25, 2022",- Missing Context,newschecker.in,જામનગર સાંસદ પૂનમ માડમ વડોદરા ખાતે કેનાલમાં પડ્યા હોવાના દાવા સાથે વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/jamnagar-mp-poonam-madam-sewage-channel,gu,Gujarati,newschecker_scrape,html_fallback
"રશિયા અને યુક્રેન વચ્ચે ચાલી રહેલ યુદ્ધની પરિસ્થિતિ હજુ યથાવત છે. રશિયા યુક્રેનના કેટલાક ભાગમાં ભારે હુમલાઓ કરી કબ્જો કરી ચૂક્યું છે. જયારે, યુનાઇટેડ નેશન તેમજ NATO સંગઠન આ યુદ્ધના વિરોધમાં છે. આ ક્રમમાંસોશ્યલ મીડિયાપર એક પોસ્ટ વાયરલ થઈ રહી છે, જેમાં NATO સંગઠનના દેશોએ રશિયા વિરુદ્ધ યુદ્ધની જાહેરાત કરી હોવાનો દાવો કરવામાં આવેલ છે.",,,"Apr 26, 2022",- Fabricated Content / False,newschecker.in,NATO સંગઠનના દેશોએ રશિયા વિરુદ્ધ યુદ્ધની જાહેરાત કરી હોવાના ભ્રામક દાવા સાથે પોસ્ટ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/nato-declared-war-against-russia,gu,Gujarati,newschecker_scrape,html_fallback
"મધ્યપ્રદેશના ખરગોનમાં રામનવમીના દિવસે થયેલ સાંપ્રદાયિક હિંસા સાથે જોડાયેલો એક વીડિયો સોશિયલ મીડિયા પર વાયરલ થઈ રહ્યો છે. વીડિયોમાં પોલીસકર્મી કેટલીક મહિલાઓને ધરપકડ કરતા જોવા મળે છે. દાવો કરવામાં આવી રહ્યો છે કે આ વીડિયો ખરગોનનો છે, જ્યાં પોલીસે મુસ્લિમ મહિલાઓને હિંદુઓ પર પથ્થરો અને પેટ્રોલ બોમ્બ ફેંકવા બદલ જેલ મોકલી હતી.",,,"Apr 20, 2022",-False Context/False,newschecker.in,MPમાં રામનવમીની શોભાયાત્રા ઉપર પથ્થર ફેંકનાર મહિલાઓની ધરપકડનો ભ્રામક વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/old-video-linked-to-khargone,gu,Gujarati,newschecker_scrape,html_fallback
સોશિયલ મીડિયા પર એક એર હોસ્ટેસની તસ્વીર શેર કરતા સાથે દાવો કરવામાં આવ્યો છે કે આ યુવતી રાષ્ટ્રપતિ રામનાથ કોવિંદની પુત્રી સ્વાતિ કોવિંદ છે.,,,"Apr 19, 2022",- Misleading / Partly False,newschecker.in,રાષ્ટ્રપતિ રામનાથ કોવિંદની પુત્રી સ્વાતિ કોવિંદની ભ્રામક તસ્વીર સાથે ભ્રામક માહિતી વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/president-ramnath-kovind-daughter,gu,Gujarati,newschecker_scrape,html_fallback
"યુકેના વડા પ્રધાન બોરિસ જોન્સન ગયા અઠવાડિયે ભારતની બે દિવસીય મુલાકાતે અમદાવાદમાં હતા. આ ક્રમમાં, અમદાવાદમાં એક વિસ્તારની ઝૂંપડપટ્ટીને કપડાં વડે ઢાંકી દેવામાં આવી હતી, સોશ્યલ મીડિયા પર આ તસ્વીર#ગુજરાતમોડેલટેગ સાથે અનેક યુઝર્સ દ્વારા શેર કરવામાં આવેલ છે.",,,"Apr 27, 2022",- False Context/False,newschecker.in,બોરિસ જોન્સનની ગુજરાતની તાજેતરની મુલાકાત દરમિયાન સફેદ કપડામાં ઢંકાયેલી ઝૂંપડપટ્ટીની જૂની તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/slums-covered-in-white-cloth-ahmedabad,gu,Gujarati,newschecker_scrape,html_fallback
સુરતની એક હોસ્પિટલમાં પારસી મહિલાએ 11 બાળકોને જન્મ આપ્યો હોવાના દાવા સાથે એક વીડીદોસોશ્યલ મીડિયાપર વાયરલ થઈ રહ્યો છે. ફેસબુક અને ટ્વીટર પર આ વિડિઓ સુરતની નાનપુરા હોસ્પિટલ ખાતે એક પારસી મહિલાએ 11 બાળકોને જન્મ આપ્યો હોવાના દાવા સાથે ખુબ જ શેર કરવામાં આવી રહ્યો છે.,,,"Apr 22, 2022",- Fabricated Content / False,newschecker.in,સુરતમાં પારસી મહિલાએ 11 બાળકોને જન્મ આપ્યો હોવાનો ભ્રામક વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/surat-women-gave-birth-11-babies,gu,Gujarati,newschecker_scrape,html_fallback
"સોશ્યલ મીડિયા પર ઉત્તરપ્રદેશનો એક વિડિઓ વાયરલ થઈ રહ્યો છે. વિડીઓમાં, એક યુવતી પાસેથી દેશી બનાવટની બંદૂક પકડવામાં આવી છે. વાયરલ વિડિઓ સાથે દાવો કરવામાં આવ્યો છે કે, આ યુવતી યુપીની શિક્ષિકા તરીકે ફરજ બજાવે છે. તો કેટલાક યુઝર્સ આ યુવતી મુસ્લિમ હોવાનો દાવો કરી રહ્યા છે.",,,"Apr 18, 2022",- Misleading / Partly False,newschecker.in,યુપીની શિક્ષિકા પાસેથી દેશી તમંચો ઝડપાયો હોવાના ભ્રામક દાવા સાથે વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/up-police-girl-arrested-tamancha,gu,Gujarati,newschecker_scrape,html_fallback
"ગુજરાત વિધાનસભા ચૂંટણીનો સમય નજીક આવી રહ્યો છે, તમામ પક્ષો રાજકીય મુદ્દાઓ પર સક્રિય થઈ ચુક્યા છે. પંજાબમાં આપ સરકાર બન્યા પછી સોશ્યલ મીડિયા પર ગુજરાત આમ આદમી પાર્ટી પણ આ વખતે પુરજોશ દેખાડી રહી છે. આ તમામ હલચલ વચ્ચે એક ભ્રામક ન્યુઝ બ્રેકીંગ પ્લેટ વાયરલ થયેલ છે, જેમાં CM ભુપેન્દ્ર પટેલ દ્વારા દરેક ગામની ભજન મંડળીને રૂ5000ની સહાય આપવાની જાહેરાત કરવામાં આવી છે.",,,"Mar 30, 2022",- Manipulated Media / Altered Image,newschecker.in,CM ભુપેન્દ્ર પટેલે દરેક ગામની ભજન મંડળીને રૂ5000ની સહાય આપવાની જાહેરાત કરી હોવાનો ભ્રામક દાવો વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/cm-announced-5000-for-bhajan-madali,gu,Gujarati,newschecker_scrape,html_fallback
"ગુજરાત વિધાનસભાની ચૂંટણી મુદ્દે તમામ રાજકીય પક્ષો સક્રિય થઈ ગયા છે, આ વખતે ગુજરાતમાં ભાજપ , કોંગ્રેસ અને આમ આદમી પાર્ટી વચ્ચે ત્રિકોણીય જંગ લડાવા જઈ રહી છે. હાલમાં ગુજરાતની શિક્ષણ વ્યવસ્થા પર સવાલ ઉઠાવતા દિલ્હી ડે.સીએમ મનીષ સીસોદીયાએ ભાવનગર ખાતે એક સરકારી શાળાની મુલાકાત લીધી હતી, શાળાની હાલત જોયા પછી વિપક્ષ દ્વારા અને સોશ્યલ મીડિયા પર ગુજરાત શિક્ષણ મંત્રી જીતુ વાઘાણી પર અનેક સવાલો ઉઠવા લાગ્યા છે.",,,"Apr 12, 2022",- False Context / False,newschecker.in,દિલ્હીની વર્લ્ડ ક્લાસ મેડિકલ સુવિધા ટાઇટલ સાથે UP ખાતે બનેલ ઘટનાની તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/delhi-man-carries-his-wife-on-hand-cart,gu,Gujarati,newschecker_scrape,html_fallback
દિલ્હીના રોહિણી વિસ્તારના સેકટર-11 ખાતે CNG ગેસ પંપ પર ભીષણ આગ લાગી હોવાના દાવા સાથે એક વિડિઓ વાયરલ થયેલ છે. સોશ્યલ મીડિયા પર “રોહિણી સેકટર-11 CNG પંપમાં ભીષણ આગ” ટાઇટલ સાથે વિડિઓ ખુબ જ શેર કરવામાં આવી રહ્યો છે.,,,"Apr 1, 2022",-Misleading/Partly False,newschecker.in,દિલ્હીના રોહિણી વિસ્તારના સેકટર-11 ખાતે CNG ગેસ પંપ પર ભીષણ આગ લાગી હોવાના ભ્રામક દાવા સાથે વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/delhi-rohini-cng-pump-fire,gu,Gujarati,newschecker_scrape,html_fallback
"દિલ્હીમાં 18 માર્ચના રોજ શિવા ગુર્જર તરીકે ઓળખાતા એક વ્યક્તિની હત્યા કરવા બદલ પાંચ લોકોની ધરપકડ કરવામાં આવી હતી અને એક સગીરને કથિત રૂપે પકડવામાં આવ્યો હતો. આ ઘટનાના એક અઠવાડિયા પછી, સોશિયલ મીડિયા પર શિવા ગુર્જર માટે ન્યાયની માંગ કરતી પોસ્ટ ખુબજ વાયરલ થઈ હતી. કેટલાક ટ્વિટર યુઝર્સે રસ્તાની બાજુમાં ઘાયલ અને લોહીલુહાણ શિવા ગુર્જરનો એક વિડિયો શેર કર્યો હતો, સાથે જ દાવો કર્યો હતો કે ગુર્જરને ‘મુસ્લિમ’ સમુદાયના લોકો દ્વારા મારવામાં આવ્યો હતો.",,,"Mar 29, 2022",- Misleading Content/Partly False,newschecker.in,દિલ્હી શિવા ગુર્જરની હત્યા જેહાદીઓ દ્વારા કરવામાં આવી હોવાના દાવા સાથે ભ્રામક પોસ્ટ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/delhi-shiva-gurjar-murder-jehad,gu,Gujarati,newschecker_scrape,html_fallback
WeeklyWrap : પંજાબ સરકારે પૂર્વ ધારાસભ્યોના પેન્શન બંધ કર્યા તો બીજી તરફ CM ભુપેન્દ્ર પટેલે દરેક ગામની ભજન મંડળીને રૂ5000ની સહાય આપવાની જાહેરાત કરી હોવાના ભ્રામક દાવાઓ પર TOP 5 ફેક્ટ ચેક,,,"Apr 2, 2022",,newschecker.in,WeeklyWrap : ગુજરાત વિધાનસભા ચૂંટણીથી લઇ દિલ્હી CNG પંપમાં આગ મુદ્દે ફેલાયેલ ભ્રામક અફવાઓ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-checks-weeklywrap-top-5-fake-news-30,gu,Gujarati,newschecker_scrape,html_fallback
"ગુજરાત રાજયના શિક્ષણ મંત્રી જીતુ વાઘાણી આજકાલ ખુબ જ ચર્ચામાં છે. થોડા દિવસો અગાઉ રાજકોટ ખાતે એક જાહેર સભા દરમિયાન જીતુ વાઘાણીએ કહ્યું કે, જે લોકોને ગુજરાતમાં શિક્ષણ સારું ન લાગે તે અહીંથી જતા રહે, ગુજરાતનું શિક્ષણ સારું ન લાગે તેને જે રાજ્યમાં જવું હોય ત્યાં જઈ શકે છે. આ નિવેદન બાદ વિપક્ષ દ્વારા ભાજપ સરકાર પર પ્રહાર કરતા અનેક સોશ્યલ મીડિયા પોસ્ટ તેમજ પોતાન નિવેદન પર ગુજરાતની જનતાની માફી માંગવા પણ માંગ કરી રહ્યા હતા.",,,"Apr 11, 2022",- False Context / False,newschecker.in,યુવાનોએ નગ્ન હાલતમાં જીતુ વાઘાણીના વિવાદિત નિવેદનનો વિરોધ કર્યો હોવાના દાવા સાથે ભ્રામક તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/jitu-vaghani-controversial-statment-gujarat-education,gu,Gujarati,newschecker_scrape,html_fallback
"ગુજરાતમાં આવનાર વિધાનસભા ચૂંટણી અંગે તમામ પક્ષો પુરજોશ તૈયારી કરી રહ્યા છે. હાલમાં, અમદાવાદ ખાતે અરવિંદ કેજરીવાલ અને ભગવંત માનના ભવ્ય રોડ-શોનું આયોજન કરવામાં આવ્યું હતું, જેમાં હજારો લોકોની ભીડ પણ જોવા મળી હતી. આ ક્રમમાં કેજરીવાલ અને ભગવંત માનની એક તસ્વીર વાયરલ થઈ રહી છે, જેમાં તેઓ દારૂ અને નોનવેજ ખાઈ રહ્યા હોવાનો દાવો કરવામાં આવ્યો છે.",,,"Apr 7, 2022",- Manipulated Media / Altered Image,newschecker.in,કેજરીવાલ અને ભગવંત માન દારૂ અને નોનવેજની પાર્ટી કરી રહ્યા હોવાના દાવા સાથે ભ્રામક તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/kejriwal-bhagwant-mann-nonveg,gu,Gujarati,newschecker_scrape,html_fallback
"દિલ્હી CM કેજરીવાલ અને પંજાબ CM ભગવંત માન ગઈકાલે ગુજરાત પ્રવાસે હતા, અમદાવાદ ખાતે ભવ્ય રોડ-શો નું આયોજન પમ કરવામાં આવ્યું હતું. આગામી દિવસોમાં ગુજરાત વિધાનસભાની ચૂંટણી યોજાવાની છે, જે સંદર્ભે આમ આદમી પાર્ટી ચૂંટણી જીતવા માટે પૂરતા પર્યાયો કરી રહી છે. આ તમામ ખબરો વચ્ચે સોશ્યલ મીડિયા પર કેજરીવાલ અને ભગવંત માનની એક તસ્વીર વાયરલ થઈ રહી છે, જે સાથે દાવો કરવામાં આવ્યો છે કે કેજરીવાલ શહિદ ભગતસિંહ સ્મારક પર બુટ પહેરીને શ્રદ્ધાંજલિ આપવા પહોંચ્યા હતા.",,,"Apr 4, 2022",- False Context,newschecker.in,CM કેજરીવાલ શહીદ ભગતસિંહ સ્મારક ખાતે બુટ પહેરીને પહોંચ્યા હોવાના દાવા સાથે તસ્વીર વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/kejriwal-shaheed-bhagat-singh-shoes,gu,Gujarati,newschecker_scrape,html_fallback
"એક ભાષણ દરમિયાન કેજરીવાલે ગુજરાતની જનતાને કચડી નાખવાની ધમકી આપી હોવાનો વિડિઓ સોશ્યલ મીડિયા પર વાયરલ થયેલ છે. આ વર્ષના અંત સુધીમાં ગુજરાત વિધાનસભા ચૂંટણીનું આયોજન થવાની ચર્ચાએ પણ જોર પકડ્યું છે. સોશ્યલ મીડિયા પર તમામ પક્ષો દ્વારા ચૂંટણી લક્ષી પોસ્ટ શેર કરતા સાથે શાબ્દિક યુદ્ધ પણ જોવા મળી રહ્યું છે. ઉલ્લેખનીય છે કે આ વખતે ગુજરાતમાં આપ, ભાજપ અને કોંગ્રેસ વચ્ચે ત્રિકોણીય જંગ લડાવવાની છે.",,,"Mar 31, 2022",- Misleading/Partly False,newschecker.in,દિલ્હી CM કેજરીવાલે ગુજરાતની જનતાને કચડી નાખવાની ધમકી આપી હોવાના ભ્રામક દાવા સાથે વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/kejriwal-threatened-gujarat-people,gu,Gujarati,newschecker_scrape,html_fallback
"પેટ્રોલ-ડીઝલના ભાવ વધારા સાથે રાંધણ ગેસ અને CNG ગેસના ભાવોમાં પણ ભારે વધારો જોવા મળ્યો છે. ઈંધણના ભાવ વધારા મુદ્દે વિપક્ષ સરકાર સામે સવાલો ઉઠાવી રહી છે. જયારે, આ ક્રમમાં સરકાર તરફથી કે તેના મંત્રીઓ તરફથી કોઈપણ જવાબ આપવામાં નથી આવી રહ્યો. સોશ્યલ મીડિયા પર પેટ્રોલ-ડીઝલના ભાવ વધારા મુદ્દે યુઝર્સ દ્વારા સરકારને ઘેરતી અનેક પોસ્ટ શેર કરવામાં આવી રહી છે, જેમાં 2014 પહેલા ભાજપના જ મંત્રીઓ દ્વારા પેટ્રોલ-ડીઝલ અને રાંધણ ગેસના ભાવ વધારા મુદ્દે કરવામાં આવેલા આંદોલનના વિડિઓ કટાક્ષ સાથે શેર કરવામાં આવી રહ્યા છે.",,,"Apr 8, 2022",- Manipulated Media / Altered Video,newschecker.in,પેટ્રોલ-ડીઝલના ભાવ વધારા મુદ્દે સ્મૃતિ ઈરાનીનો ભ્રામક વિડિઓ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/petrol-diesel-price-hike-smriti-irani,gu,Gujarati,newschecker_scrape,html_fallback
દિલ્હીના મુખ્યમંત્રી અરવિંદ કેજરીવાલ અને પંજાબના મુખ્યમંત્રી ભગવંત માને ગુજરાતના અમદાવાદમાં રોડ શો કર્યો હતો. ગુજરાતમાં આ વર્ષના અંત સુધીમાં ચૂંટણી યોજાય તેવી શક્યતા છે. પંજાબની જેમ ગુજરાતમાં પણ આમ આદમી પાર્ટી જીત માટે લડી રહી છે. આ માટે પાર્ટીએ અત્યારથી જ પ્રચાર શરૂ કરી દીધો છે.,,,"Apr 6, 2022",- Fabricated News/False,newschecker.in,અમદાવાદ ખાતે આપ પાર્ટીના રોડ-શોમાં 25 કરોડ લોકો ભેગા થયા હોવાના દાવા સાથે ન્યૂયોર્ક ટાઈમ્સનો સ્ક્રીનશોટ વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/screenshot-of-the-newyork-times-goes-viral,gu,Gujarati,newschecker_scrape,html_fallback
